,Date,AQI,Sample_Duration,Pollutant_Type
16848,1996-01-02,4,1 HOUR,42401
16849,1996-01-02,4,1 HOUR,42401
16850,1996-01-03,7,1 HOUR,42401
16851,1996-01-03,7,1 HOUR,42401
16852,1996-01-04,1,1 HOUR,42401
16853,1996-01-04,1,1 HOUR,42401
16854,1996-01-05,3,1 HOUR,42401
16855,1996-01-05,3,1 HOUR,42401
16856,1996-01-06,7,1 HOUR,42401
16857,1996-01-06,7,1 HOUR,42401
16858,1996-01-07,1,1 HOUR,42401
16859,1996-01-07,1,1 HOUR,42401
16860,1996-01-08,1,1 HOUR,42401
16861,1996-01-08,1,1 HOUR,42401
16862,1996-01-09,3,1 HOUR,42401
16863,1996-01-09,3,1 HOUR,42401
16864,1996-01-10,3,1 HOUR,42401
16865,1996-01-10,3,1 HOUR,42401
16866,1996-01-11,6,1 HOUR,42401
16867,1996-01-11,6,1 HOUR,42401
16868,1996-01-12,0,1 HOUR,42401
16869,1996-01-12,0,1 HOUR,42401
16870,1996-01-13,6,1 HOUR,42401
16871,1996-01-13,6,1 HOUR,42401
16872,1996-01-14,20,1 HOUR,42401
16873,1996-01-14,20,1 HOUR,42401
16874,1996-01-15,14,1 HOUR,42401
16875,1996-01-15,14,1 HOUR,42401
16876,1996-01-16,21,1 HOUR,42401
16877,1996-01-16,21,1 HOUR,42401
16878,1996-01-17,23,1 HOUR,42401
16879,1996-01-17,23,1 HOUR,42401
16880,1996-01-18,6,1 HOUR,42401
16881,1996-01-18,6,1 HOUR,42401
16882,1996-01-19,9,1 HOUR,42401
16883,1996-01-19,9,1 HOUR,42401
16884,1996-01-20,10,1 HOUR,42401
16885,1996-01-20,10,1 HOUR,42401
16886,1996-01-21,16,1 HOUR,42401
16887,1996-01-21,16,1 HOUR,42401
16888,1996-01-22,4,1 HOUR,42401
16889,1996-01-22,4,1 HOUR,42401
16890,1996-01-23,33,1 HOUR,42401
16891,1996-01-23,33,1 HOUR,42401
16892,1996-01-24,3,1 HOUR,42401
16893,1996-01-24,3,1 HOUR,42401
16894,1996-01-25,3,1 HOUR,42401
16895,1996-01-25,3,1 HOUR,42401
16896,1996-01-26,6,1 HOUR,42401
16897,1996-01-26,6,1 HOUR,42401
16898,1996-01-27,49,1 HOUR,42401
16899,1996-01-27,49,1 HOUR,42401
16900,1996-01-28,4,1 HOUR,42401
16901,1996-01-28,4,1 HOUR,42401
16902,1996-01-29,10,1 HOUR,42401
16903,1996-01-29,10,1 HOUR,42401
16904,1996-01-30,9,1 HOUR,42401
16905,1996-01-30,9,1 HOUR,42401
16906,1996-01-31,17,1 HOUR,42401
16907,1996-01-31,17,1 HOUR,42401
16908,1996-02-01,30,1 HOUR,42401
16909,1996-02-01,30,1 HOUR,42401
16910,1996-02-02,3,1 HOUR,42401
16911,1996-02-02,3,1 HOUR,42401
16912,1996-02-03,1,1 HOUR,42401
16913,1996-02-03,1,1 HOUR,42401
16914,1996-02-04,10,1 HOUR,42401
16915,1996-02-04,10,1 HOUR,42401
16916,1996-02-05,9,1 HOUR,42401
16917,1996-02-05,9,1 HOUR,42401
16918,1996-02-06,1,1 HOUR,42401
16919,1996-02-06,1,1 HOUR,42401
16920,1996-02-07,9,1 HOUR,42401
16921,1996-02-07,9,1 HOUR,42401
16922,1996-02-08,1,1 HOUR,42401
16923,1996-02-08,1,1 HOUR,42401
16924,1996-02-09,1,1 HOUR,42401
16925,1996-02-09,1,1 HOUR,42401
16926,1996-02-10,37,1 HOUR,42401
16927,1996-02-10,37,1 HOUR,42401
16928,1996-02-11,1,1 HOUR,42401
16929,1996-02-11,1,1 HOUR,42401
16930,1996-02-12,1,1 HOUR,42401
16931,1996-02-12,1,1 HOUR,42401
16932,1996-02-13,10,1 HOUR,42401
16933,1996-02-13,10,1 HOUR,42401
16934,1996-02-14,21,1 HOUR,42401
16935,1996-02-14,21,1 HOUR,42401
16936,1996-02-15,17,1 HOUR,42401
16937,1996-02-15,17,1 HOUR,42401
16938,1996-02-16,6,1 HOUR,42401
16939,1996-02-16,6,1 HOUR,42401
16940,1996-02-17,7,1 HOUR,42401
16941,1996-02-17,7,1 HOUR,42401
16942,1996-02-18,1,1 HOUR,42401
16943,1996-02-18,1,1 HOUR,42401
16944,1996-02-19,26,1 HOUR,42401
16945,1996-02-19,26,1 HOUR,42401
16946,1996-02-20,36,1 HOUR,42401
16947,1996-02-20,36,1 HOUR,42401
16948,1996-02-21,1,1 HOUR,42401
16949,1996-02-21,1,1 HOUR,42401
16950,1996-02-22,20,1 HOUR,42401
16951,1996-02-22,20,1 HOUR,42401
16952,1996-02-23,1,1 HOUR,42401
16953,1996-02-23,1,1 HOUR,42401
16954,1996-02-24,49,1 HOUR,42401
16955,1996-02-24,49,1 HOUR,42401
16956,1996-02-25,29,1 HOUR,42401
16957,1996-02-25,29,1 HOUR,42401
16958,1996-02-26,36,1 HOUR,42401
16959,1996-02-26,36,1 HOUR,42401
16960,1996-02-27,17,1 HOUR,42401
16961,1996-02-27,17,1 HOUR,42401
16962,1996-02-28,27,1 HOUR,42401
16963,1996-02-28,27,1 HOUR,42401
16964,1996-02-29,23,1 HOUR,42401
16965,1996-02-29,23,1 HOUR,42401
16966,1996-03-01,23,1 HOUR,42401
16967,1996-03-01,23,1 HOUR,42401
16968,1996-03-02,1,1 HOUR,42401
16969,1996-03-02,1,1 HOUR,42401
16970,1996-03-03,14,1 HOUR,42401
16971,1996-03-03,14,1 HOUR,42401
16972,1996-03-04,36,1 HOUR,42401
16973,1996-03-04,36,1 HOUR,42401
16974,1996-03-05,30,1 HOUR,42401
16975,1996-03-05,30,1 HOUR,42401
16976,1996-03-06,9,1 HOUR,42401
16977,1996-03-06,9,1 HOUR,42401
16978,1996-03-07,24,1 HOUR,42401
16979,1996-03-07,24,1 HOUR,42401
16980,1996-03-08,3,1 HOUR,42401
16981,1996-03-08,3,1 HOUR,42401
16982,1996-03-09,6,1 HOUR,42401
16983,1996-03-09,6,1 HOUR,42401
16984,1996-03-10,1,1 HOUR,42401
16985,1996-03-10,1,1 HOUR,42401
16986,1996-03-11,1,1 HOUR,42401
16987,1996-03-11,1,1 HOUR,42401
16988,1996-03-12,7,1 HOUR,42401
16989,1996-03-12,7,1 HOUR,42401
16990,1996-03-13,24,1 HOUR,42401
16991,1996-03-13,24,1 HOUR,42401
16992,1996-03-14,14,1 HOUR,42401
16993,1996-03-14,14,1 HOUR,42401
16994,1996-03-15,1,1 HOUR,42401
16995,1996-03-15,1,1 HOUR,42401
16996,1996-03-16,0,1 HOUR,42401
16997,1996-03-16,0,1 HOUR,42401
16998,1996-03-17,33,1 HOUR,42401
16999,1996-03-17,33,1 HOUR,42401
17000,1996-03-18,23,1 HOUR,42401
17001,1996-03-18,23,1 HOUR,42401
17002,1996-03-19,20,1 HOUR,42401
17003,1996-03-19,20,1 HOUR,42401
17004,1996-03-20,7,1 HOUR,42401
17005,1996-03-20,7,1 HOUR,42401
17006,1996-03-21,19,1 HOUR,42401
17007,1996-03-21,19,1 HOUR,42401
17008,1996-03-22,6,1 HOUR,42401
17009,1996-03-22,6,1 HOUR,42401
17010,1996-03-23,3,1 HOUR,42401
17011,1996-03-23,3,1 HOUR,42401
17012,1996-03-24,21,1 HOUR,42401
17013,1996-03-24,21,1 HOUR,42401
17014,1996-03-25,24,1 HOUR,42401
17015,1996-03-25,24,1 HOUR,42401
17016,1996-03-26,4,1 HOUR,42401
17017,1996-03-26,4,1 HOUR,42401
17018,1996-03-27,26,1 HOUR,42401
17019,1996-03-27,26,1 HOUR,42401
17020,1996-03-28,1,1 HOUR,42401
17021,1996-03-28,1,1 HOUR,42401
17022,1996-03-29,3,1 HOUR,42401
17023,1996-03-29,3,1 HOUR,42401
17024,1996-03-30,1,1 HOUR,42401
17025,1996-03-30,1,1 HOUR,42401
17026,1996-03-31,4,1 HOUR,42401
17027,1996-03-31,4,1 HOUR,42401
17028,1996-04-01,3,1 HOUR,42401
17029,1996-04-01,3,1 HOUR,42401
17030,1996-04-02,0,1 HOUR,42401
17031,1996-04-02,0,1 HOUR,42401
17032,1996-04-03,27,1 HOUR,42401
17033,1996-04-03,27,1 HOUR,42401
17034,1996-04-04,13,1 HOUR,42401
17035,1996-04-04,13,1 HOUR,42401
17036,1996-04-05,14,1 HOUR,42401
17037,1996-04-05,14,1 HOUR,42401
17038,1996-04-06,26,1 HOUR,42401
17039,1996-04-06,26,1 HOUR,42401
17040,1996-04-07,6,1 HOUR,42401
17041,1996-04-07,6,1 HOUR,42401
17042,1996-04-08,4,1 HOUR,42401
17043,1996-04-08,4,1 HOUR,42401
17044,1996-04-09,3,1 HOUR,42401
17045,1996-04-09,3,1 HOUR,42401
17046,1996-04-10,10,1 HOUR,42401
17047,1996-04-10,10,1 HOUR,42401
17048,1996-04-11,1,1 HOUR,42401
17049,1996-04-11,1,1 HOUR,42401
17050,1996-04-12,1,1 HOUR,42401
17051,1996-04-12,1,1 HOUR,42401
17052,1996-04-13,11,1 HOUR,42401
17053,1996-04-13,11,1 HOUR,42401
17054,1996-04-14,13,1 HOUR,42401
17055,1996-04-14,13,1 HOUR,42401
17056,1996-04-15,20,1 HOUR,42401
17057,1996-04-15,20,1 HOUR,42401
17058,1996-04-16,6,1 HOUR,42401
17059,1996-04-16,6,1 HOUR,42401
17060,1996-04-17,17,1 HOUR,42401
17061,1996-04-17,17,1 HOUR,42401
17062,1996-04-18,34,1 HOUR,42401
17063,1996-04-18,34,1 HOUR,42401
17064,1996-04-19,39,1 HOUR,42401
17065,1996-04-19,39,1 HOUR,42401
17066,1996-04-20,30,1 HOUR,42401
17067,1996-04-20,30,1 HOUR,42401
17068,1996-04-21,33,1 HOUR,42401
17069,1996-04-21,33,1 HOUR,42401
17070,1996-04-22,16,1 HOUR,42401
17071,1996-04-22,16,1 HOUR,42401
17072,1996-04-23,3,1 HOUR,42401
17073,1996-04-23,3,1 HOUR,42401
17074,1996-04-24,3,1 HOUR,42401
17075,1996-04-24,3,1 HOUR,42401
17076,1996-04-25,14,1 HOUR,42401
17077,1996-04-25,14,1 HOUR,42401
17078,1996-04-26,6,1 HOUR,42401
17079,1996-04-26,6,1 HOUR,42401
17080,1996-04-27,1,1 HOUR,42401
17081,1996-04-27,1,1 HOUR,42401
17082,1996-04-28,21,1 HOUR,42401
17083,1996-04-28,21,1 HOUR,42401
17084,1996-04-29,1,1 HOUR,42401
17085,1996-04-29,1,1 HOUR,42401
17086,1996-04-30,39,1 HOUR,42401
17087,1996-04-30,39,1 HOUR,42401
17088,1996-05-01,10,1 HOUR,42401
17089,1996-05-01,10,1 HOUR,42401
17090,1996-05-02,0,1 HOUR,42401
17091,1996-05-02,0,1 HOUR,42401
17092,1996-05-03,6,1 HOUR,42401
17093,1996-05-03,6,1 HOUR,42401
17094,1996-05-04,4,1 HOUR,42401
17095,1996-05-04,4,1 HOUR,42401
17096,1996-05-05,3,1 HOUR,42401
17097,1996-05-05,3,1 HOUR,42401
17098,1996-05-06,1,1 HOUR,42401
17099,1996-05-06,1,1 HOUR,42401
17100,1996-05-07,0,1 HOUR,42401
17101,1996-05-07,0,1 HOUR,42401
17102,1996-05-08,6,1 HOUR,42401
17103,1996-05-08,6,1 HOUR,42401
17104,1996-05-09,3,1 HOUR,42401
17105,1996-05-09,3,1 HOUR,42401
17106,1996-05-10,0,1 HOUR,42401
17107,1996-05-10,0,1 HOUR,42401
17108,1996-05-11,4,1 HOUR,42401
17109,1996-05-11,4,1 HOUR,42401
17110,1996-05-12,21,1 HOUR,42401
17111,1996-05-12,21,1 HOUR,42401
17112,1996-05-13,3,1 HOUR,42401
17113,1996-05-13,3,1 HOUR,42401
17114,1996-05-14,0,1 HOUR,42401
17115,1996-05-14,0,1 HOUR,42401
17116,1996-05-15,16,1 HOUR,42401
17117,1996-05-15,16,1 HOUR,42401
17118,1996-05-16,1,1 HOUR,42401
17119,1996-05-16,1,1 HOUR,42401
17120,1996-05-17,1,1 HOUR,42401
17121,1996-05-17,1,1 HOUR,42401
17122,1996-05-18,11,1 HOUR,42401
17123,1996-05-18,11,1 HOUR,42401
17124,1996-05-19,6,1 HOUR,42401
17125,1996-05-19,6,1 HOUR,42401
17126,1996-05-20,24,1 HOUR,42401
17127,1996-05-20,24,1 HOUR,42401
17128,1996-05-21,16,1 HOUR,42401
17129,1996-05-21,16,1 HOUR,42401
17130,1996-05-22,1,1 HOUR,42401
17131,1996-05-22,1,1 HOUR,42401
17132,1996-05-23,0,1 HOUR,42401
17133,1996-05-23,0,1 HOUR,42401
17134,1996-05-24,1,1 HOUR,42401
17135,1996-05-24,1,1 HOUR,42401
17136,1996-05-25,0,1 HOUR,42401
17137,1996-05-25,0,1 HOUR,42401
17138,1996-05-26,4,1 HOUR,42401
17139,1996-05-26,4,1 HOUR,42401
17140,1996-05-27,1,1 HOUR,42401
17141,1996-05-27,1,1 HOUR,42401
17142,1996-05-28,4,1 HOUR,42401
17143,1996-05-28,4,1 HOUR,42401
17144,1996-05-29,3,1 HOUR,42401
17145,1996-05-29,3,1 HOUR,42401
17146,1996-05-30,3,1 HOUR,42401
17147,1996-05-30,3,1 HOUR,42401
17148,1996-05-31,30,1 HOUR,42401
17149,1996-05-31,30,1 HOUR,42401
17150,1996-06-01,3,1 HOUR,42401
17151,1996-06-01,3,1 HOUR,42401
17152,1996-06-02,44,1 HOUR,42401
17153,1996-06-02,44,1 HOUR,42401
17154,1996-06-03,3,1 HOUR,42401
17155,1996-06-03,3,1 HOUR,42401
17156,1996-06-04,3,1 HOUR,42401
17157,1996-06-04,3,1 HOUR,42401
17158,1996-06-05,4,1 HOUR,42401
17159,1996-06-05,4,1 HOUR,42401
17160,1996-06-06,0,1 HOUR,42401
17161,1996-06-06,0,1 HOUR,42401
17162,1996-06-07,4,1 HOUR,42401
17163,1996-06-07,4,1 HOUR,42401
17164,1996-06-08,0,1 HOUR,42401
17165,1996-06-08,0,1 HOUR,42401
17166,1996-06-09,0,1 HOUR,42401
17167,1996-06-09,0,1 HOUR,42401
17168,1996-06-10,44,1 HOUR,42401
17169,1996-06-10,44,1 HOUR,42401
17170,1996-06-11,7,1 HOUR,42401
17171,1996-06-11,7,1 HOUR,42401
17172,1996-06-12,9,1 HOUR,42401
17173,1996-06-12,9,1 HOUR,42401
17174,1996-06-13,6,1 HOUR,42401
17175,1996-06-13,6,1 HOUR,42401
17176,1996-06-14,10,1 HOUR,42401
17177,1996-06-14,10,1 HOUR,42401
17178,1996-06-15,6,1 HOUR,42401
17179,1996-06-15,6,1 HOUR,42401
17180,1996-06-16,0,1 HOUR,42401
17181,1996-06-16,0,1 HOUR,42401
17182,1996-06-17,4,1 HOUR,42401
17183,1996-06-17,4,1 HOUR,42401
17184,1996-06-18,16,1 HOUR,42401
17185,1996-06-18,16,1 HOUR,42401
17186,1996-06-19,0,1 HOUR,42401
17187,1996-06-19,0,1 HOUR,42401
17188,1996-06-20,6,1 HOUR,42401
17189,1996-06-20,6,1 HOUR,42401
17190,1996-06-21,24,1 HOUR,42401
17191,1996-06-21,24,1 HOUR,42401
17192,1996-06-22,0,1 HOUR,42401
17193,1996-06-22,0,1 HOUR,42401
17194,1996-06-23,0,1 HOUR,42401
17195,1996-06-23,0,1 HOUR,42401
17196,1996-06-24,0,1 HOUR,42401
17197,1996-06-24,0,1 HOUR,42401
17198,1996-06-25,3,1 HOUR,42401
17199,1996-06-25,3,1 HOUR,42401
17200,1996-06-26,1,1 HOUR,42401
17201,1996-06-26,1,1 HOUR,42401
17202,1996-06-27,0,1 HOUR,42401
17203,1996-06-27,0,1 HOUR,42401
17204,1996-06-28,0,1 HOUR,42401
17205,1996-06-28,0,1 HOUR,42401
17206,1996-06-29,24,1 HOUR,42401
17207,1996-06-29,24,1 HOUR,42401
17208,1996-06-30,0,1 HOUR,42401
17209,1996-06-30,0,1 HOUR,42401
17210,1996-07-01,1,1 HOUR,42401
17211,1996-07-01,1,1 HOUR,42401
17212,1996-07-02,7,1 HOUR,42401
17213,1996-07-02,7,1 HOUR,42401
17214,1996-07-03,1,1 HOUR,42401
17215,1996-07-03,1,1 HOUR,42401
17216,1996-07-04,0,1 HOUR,42401
17217,1996-07-04,0,1 HOUR,42401
17218,1996-07-05,3,1 HOUR,42401
17219,1996-07-05,3,1 HOUR,42401
17220,1996-07-06,23,1 HOUR,42401
17221,1996-07-06,23,1 HOUR,42401
17222,1996-07-07,39,1 HOUR,42401
17223,1996-07-07,39,1 HOUR,42401
17224,1996-07-08,14,1 HOUR,42401
17225,1996-07-08,14,1 HOUR,42401
17226,1996-07-09,6,1 HOUR,42401
17227,1996-07-09,6,1 HOUR,42401
17228,1996-07-10,26,1 HOUR,42401
17229,1996-07-10,26,1 HOUR,42401
17230,1996-07-11,6,1 HOUR,42401
17231,1996-07-11,6,1 HOUR,42401
17232,1996-07-12,29,1 HOUR,42401
17233,1996-07-12,29,1 HOUR,42401
17234,1996-07-13,26,1 HOUR,42401
17235,1996-07-13,26,1 HOUR,42401
17236,1996-07-14,24,1 HOUR,42401
17237,1996-07-14,24,1 HOUR,42401
17238,1996-07-15,7,1 HOUR,42401
17239,1996-07-15,7,1 HOUR,42401
17240,1996-07-16,7,1 HOUR,42401
17241,1996-07-16,7,1 HOUR,42401
17242,1996-07-17,3,1 HOUR,42401
17243,1996-07-17,3,1 HOUR,42401
17244,1996-07-18,9,1 HOUR,42401
17245,1996-07-18,9,1 HOUR,42401
17246,1996-07-19,6,1 HOUR,42401
17247,1996-07-19,6,1 HOUR,42401
17248,1996-07-20,1,1 HOUR,42401
17249,1996-07-20,1,1 HOUR,42401
17250,1996-07-21,1,1 HOUR,42401
17251,1996-07-21,1,1 HOUR,42401
17252,1996-07-22,16,1 HOUR,42401
17253,1996-07-22,16,1 HOUR,42401
17254,1996-07-23,62,1 HOUR,42401
17255,1996-07-23,62,1 HOUR,42401
17256,1996-07-24,69,1 HOUR,42401
17257,1996-07-24,69,1 HOUR,42401
17258,1996-07-25,51,1 HOUR,42401
17259,1996-07-25,51,1 HOUR,42401
17260,1996-07-26,0,1 HOUR,42401
17261,1996-07-26,0,1 HOUR,42401
17262,1996-07-27,0,1 HOUR,42401
17263,1996-07-27,0,1 HOUR,42401
17264,1996-07-28,21,1 HOUR,42401
17265,1996-07-28,21,1 HOUR,42401
17266,1996-07-29,10,1 HOUR,42401
17267,1996-07-29,10,1 HOUR,42401
17268,1996-07-30,0,1 HOUR,42401
17269,1996-07-30,0,1 HOUR,42401
17270,1996-07-31,4,1 HOUR,42401
17271,1996-07-31,4,1 HOUR,42401
17272,1996-08-01,6,1 HOUR,42401
17273,1996-08-01,6,1 HOUR,42401
17274,1996-08-02,1,1 HOUR,42401
17275,1996-08-02,1,1 HOUR,42401
17276,1996-08-03,19,1 HOUR,42401
17277,1996-08-03,19,1 HOUR,42401
17278,1996-08-04,0,1 HOUR,42401
17279,1996-08-04,0,1 HOUR,42401
17280,1996-08-05,34,1 HOUR,42401
17281,1996-08-05,34,1 HOUR,42401
17282,1996-08-06,0,1 HOUR,42401
17283,1996-08-06,0,1 HOUR,42401
17284,1996-08-07,16,1 HOUR,42401
17285,1996-08-07,16,1 HOUR,42401
17286,1996-08-08,46,1 HOUR,42401
17287,1996-08-08,46,1 HOUR,42401
17288,1996-08-09,11,1 HOUR,42401
17289,1996-08-09,11,1 HOUR,42401
17290,1996-08-10,0,1 HOUR,42401
17291,1996-08-10,0,1 HOUR,42401
17292,1996-08-11,1,1 HOUR,42401
17293,1996-08-11,1,1 HOUR,42401
17294,1996-08-12,7,1 HOUR,42401
17295,1996-08-12,7,1 HOUR,42401
17296,1996-08-13,27,1 HOUR,42401
17297,1996-08-13,27,1 HOUR,42401
17298,1996-08-14,14,1 HOUR,42401
17299,1996-08-14,14,1 HOUR,42401
17300,1996-08-15,7,1 HOUR,42401
17301,1996-08-15,7,1 HOUR,42401
17302,1996-08-16,1,1 HOUR,42401
17303,1996-08-16,1,1 HOUR,42401
17304,1996-08-17,4,1 HOUR,42401
17305,1996-08-17,4,1 HOUR,42401
17306,1996-08-18,17,1 HOUR,42401
17307,1996-08-18,17,1 HOUR,42401
17308,1996-08-19,17,1 HOUR,42401
17309,1996-08-19,17,1 HOUR,42401
17310,1996-08-20,6,1 HOUR,42401
17311,1996-08-20,6,1 HOUR,42401
17312,1996-08-21,23,1 HOUR,42401
17313,1996-08-21,23,1 HOUR,42401
17314,1996-08-22,4,1 HOUR,42401
17315,1996-08-22,4,1 HOUR,42401
17316,1996-08-23,20,1 HOUR,42401
17317,1996-08-23,20,1 HOUR,42401
17318,1996-08-24,14,1 HOUR,42401
17319,1996-08-24,14,1 HOUR,42401
17320,1996-08-25,3,1 HOUR,42401
17321,1996-08-25,3,1 HOUR,42401
17322,1996-08-26,1,1 HOUR,42401
17323,1996-08-26,1,1 HOUR,42401
17324,1996-08-27,1,1 HOUR,42401
17325,1996-08-27,1,1 HOUR,42401
17326,1996-08-28,0,1 HOUR,42401
17327,1996-08-28,0,1 HOUR,42401
17328,1996-08-29,3,1 HOUR,42401
17329,1996-08-29,3,1 HOUR,42401
17330,1996-08-30,7,1 HOUR,42401
17331,1996-08-30,7,1 HOUR,42401
17332,1996-08-31,1,1 HOUR,42401
17333,1996-08-31,1,1 HOUR,42401
17334,1996-09-01,16,1 HOUR,42401
17335,1996-09-01,16,1 HOUR,42401
17336,1996-09-02,16,1 HOUR,42401
17337,1996-09-02,16,1 HOUR,42401
17338,1996-09-03,21,1 HOUR,42401
17339,1996-09-03,21,1 HOUR,42401
17340,1996-09-04,0,1 HOUR,42401
17341,1996-09-04,0,1 HOUR,42401
17342,1996-09-05,13,1 HOUR,42401
17343,1996-09-05,13,1 HOUR,42401
17344,1996-09-06,3,1 HOUR,42401
17345,1996-09-06,3,1 HOUR,42401
17346,1996-09-07,1,1 HOUR,42401
17347,1996-09-07,1,1 HOUR,42401
17348,1996-09-08,6,1 HOUR,42401
17349,1996-09-08,6,1 HOUR,42401
17350,1996-09-09,19,1 HOUR,42401
17351,1996-09-09,19,1 HOUR,42401
17352,1996-09-10,30,1 HOUR,42401
17353,1996-09-10,30,1 HOUR,42401
17354,1996-09-11,1,1 HOUR,42401
17355,1996-09-11,1,1 HOUR,42401
17356,1996-09-12,7,1 HOUR,42401
17357,1996-09-12,7,1 HOUR,42401
17358,1996-09-13,4,1 HOUR,42401
17359,1996-09-13,4,1 HOUR,42401
17360,1996-09-14,1,1 HOUR,42401
17361,1996-09-14,1,1 HOUR,42401
17362,1996-09-15,6,1 HOUR,42401
17363,1996-09-15,6,1 HOUR,42401
17364,1996-09-16,3,1 HOUR,42401
17365,1996-09-16,3,1 HOUR,42401
17366,1996-09-17,3,1 HOUR,42401
17367,1996-09-17,3,1 HOUR,42401
17368,1996-09-18,0,1 HOUR,42401
17369,1996-09-18,0,1 HOUR,42401
17370,1996-09-19,0,1 HOUR,42401
17371,1996-09-19,0,1 HOUR,42401
17372,1996-09-20,24,1 HOUR,42401
17373,1996-09-20,24,1 HOUR,42401
17374,1996-09-21,9,1 HOUR,42401
17375,1996-09-21,9,1 HOUR,42401
17376,1996-09-22,1,1 HOUR,42401
17377,1996-09-22,1,1 HOUR,42401
17378,1996-09-23,0,1 HOUR,42401
17379,1996-09-23,0,1 HOUR,42401
17380,1996-09-24,14,1 HOUR,42401
17381,1996-09-24,14,1 HOUR,42401
17382,1996-09-25,27,1 HOUR,42401
17383,1996-09-25,27,1 HOUR,42401
17384,1996-09-26,33,1 HOUR,42401
17385,1996-09-26,33,1 HOUR,42401
17386,1996-09-27,30,1 HOUR,42401
17387,1996-09-27,30,1 HOUR,42401
17388,1996-09-28,13,1 HOUR,42401
17389,1996-09-28,13,1 HOUR,42401
17390,1996-09-29,3,1 HOUR,42401
17391,1996-09-29,3,1 HOUR,42401
17392,1996-09-30,3,1 HOUR,42401
17393,1996-09-30,3,1 HOUR,42401
17394,1996-10-01,16,1 HOUR,42401
17395,1996-10-01,16,1 HOUR,42401
17396,1996-10-02,11,1 HOUR,42401
17397,1996-10-02,11,1 HOUR,42401
17398,1996-10-03,0,1 HOUR,42401
17399,1996-10-03,0,1 HOUR,42401
17400,1996-10-04,3,1 HOUR,42401
17401,1996-10-04,3,1 HOUR,42401
17402,1996-10-05,39,1 HOUR,42401
17403,1996-10-05,39,1 HOUR,42401
17404,1996-10-06,20,1 HOUR,42401
17405,1996-10-06,20,1 HOUR,42401
17406,1996-10-07,1,1 HOUR,42401
17407,1996-10-07,1,1 HOUR,42401
17408,1996-10-08,50,1 HOUR,42401
17409,1996-10-08,50,1 HOUR,42401
17410,1996-10-09,6,1 HOUR,42401
17411,1996-10-09,6,1 HOUR,42401
17412,1996-10-10,1,1 HOUR,42401
17413,1996-10-10,1,1 HOUR,42401
17414,1996-10-11,1,1 HOUR,42401
17415,1996-10-11,1,1 HOUR,42401
17416,1996-10-12,26,1 HOUR,42401
17417,1996-10-12,26,1 HOUR,42401
17418,1996-10-13,24,1 HOUR,42401
17419,1996-10-13,24,1 HOUR,42401
17420,1996-10-14,3,1 HOUR,42401
17421,1996-10-14,3,1 HOUR,42401
17422,1996-10-15,0,1 HOUR,42401
17423,1996-10-15,0,1 HOUR,42401
17424,1996-10-16,21,1 HOUR,42401
17425,1996-10-16,21,1 HOUR,42401
17426,1996-10-17,36,1 HOUR,42401
17427,1996-10-17,36,1 HOUR,42401
17428,1996-10-18,1,1 HOUR,42401
17429,1996-10-18,1,1 HOUR,42401
17430,1996-10-19,19,1 HOUR,42401
17431,1996-10-19,19,1 HOUR,42401
17432,1996-10-20,4,1 HOUR,42401
17433,1996-10-20,4,1 HOUR,42401
17434,1996-10-21,54,1 HOUR,42401
17435,1996-10-21,54,1 HOUR,42401
17436,1996-10-22,1,1 HOUR,42401
17437,1996-10-22,1,1 HOUR,42401
17438,1996-10-23,24,1 HOUR,42401
17439,1996-10-23,24,1 HOUR,42401
17440,1996-10-24,0,1 HOUR,42401
17441,1996-10-24,0,1 HOUR,42401
17442,1996-10-25,17,1 HOUR,42401
17443,1996-10-25,17,1 HOUR,42401
17444,1996-10-26,29,1 HOUR,42401
17445,1996-10-26,29,1 HOUR,42401
17446,1996-10-27,0,1 HOUR,42401
17447,1996-10-27,0,1 HOUR,42401
17448,1996-10-28,1,1 HOUR,42401
17449,1996-10-28,1,1 HOUR,42401
17450,1996-10-29,49,1 HOUR,42401
17451,1996-10-29,49,1 HOUR,42401
17452,1996-10-30,43,1 HOUR,42401
17453,1996-10-30,43,1 HOUR,42401
17454,1996-10-31,1,1 HOUR,42401
17455,1996-10-31,1,1 HOUR,42401
17456,1996-11-01,19,1 HOUR,42401
17457,1996-11-01,19,1 HOUR,42401
17458,1996-11-02,3,1 HOUR,42401
17459,1996-11-02,3,1 HOUR,42401
17460,1996-11-03,17,1 HOUR,42401
17461,1996-11-03,17,1 HOUR,42401
17462,1996-11-04,9,1 HOUR,42401
17463,1996-11-04,9,1 HOUR,42401
17464,1996-11-05,3,1 HOUR,42401
17465,1996-11-05,3,1 HOUR,42401
17466,1996-11-06,3,1 HOUR,42401
17467,1996-11-06,3,1 HOUR,42401
17468,1996-11-07,46,1 HOUR,42401
17469,1996-11-07,46,1 HOUR,42401
17470,1996-11-08,1,1 HOUR,42401
17471,1996-11-08,1,1 HOUR,42401
17472,1996-11-09,1,1 HOUR,42401
17473,1996-11-09,1,1 HOUR,42401
17474,1996-11-10,1,1 HOUR,42401
17475,1996-11-10,1,1 HOUR,42401
17476,1996-11-11,16,1 HOUR,42401
17477,1996-11-11,16,1 HOUR,42401
17478,1996-11-12,7,1 HOUR,42401
17479,1996-11-12,7,1 HOUR,42401
17480,1996-11-13,7,1 HOUR,42401
17481,1996-11-13,7,1 HOUR,42401
17482,1996-11-14,3,1 HOUR,42401
